timestamp,asset_id,temperature,vibration,pressure,humidity,power,health_index
2026-06-03 02:00,PUMP-19,60.64,3.05,6.81,47.9,189.39,0.608
2026-06-03 03:00,PUMP-19,67.77,4.81,7.84,47.3,153.39,0.609
2026-06-03 04:00,PUMP-19,77.15,3.22,6.32,33.6,170.15,0.61
2026-06-03 05:00,PUMP-19,58.9,4.65,6.87,35.7,185.7,0.61
2026-06-03 06:00,PUMP-19,87.74,4.35,6.47,38.6,173.39,0.611
2026-06-03 07:00,PUMP-19,66.02,2.92,6.62,46.2,158.3,0.612
2026-06-03 08:00,PUMP-19,54.06,4.04,7.64,31.4,179.46,0.612
2026-06-03 09:00,PUMP-19,76.79,4.47,7.26,43.0,142.52,0.613
2026-06-03 10:00,PUMP-19,78.75,5.05,6.72,41.9,154.36,0.614
2026-06-03 11:00,PUMP-19,85.39,3.67,8.02,38.1,189.51,0.614
2026-06-03 12:00,PUMP-19,67.57,5.39,5.51,41.8,132.2,0.615
2026-06-03 13:00,PUMP-19,61.05,5.4,7.5,29.9,175.24,0.616
2026-06-03 14:00,PUMP-19,66.7,4.48,8.15,43.3,184.36,0.616
2026-06-03 15:00,PUMP-19,77.6,3.33,7.36,44.6,162.61,0.617
2026-06-03 16:00,PUMP-19,66.45,5.09,7.02,34.3,166.49,0.618
2026-06-03 17:00,PUMP-19,68.22,4.04,6.82,38.8,209.95,0.619
2026-06-03 18:00,PUMP-19,80.67,5.1,5.7,40.6,199.56,0.619
2026-06-03 19:00,PUMP-19,79.61,3.61,6.35,44.8,170.81,0.62
2026-06-03 20:00,PUMP-19,78.85,4.18,6.79,40.6,158.01,0.621
2026-06-03 21:00,PUMP-19,88.99,4.45,7.83,37.4,163.97,0.621
2026-06-03 22:00,PUMP-19,69.47,3.48,7.34,43.6,164.52,0.622
2026-06-03 23:00,PUMP-19,69.45,4.33,6.35,38.0,207.34,0.623
2026-06-04 00:00,PUMP-19,65.32,3.71,8.59,29.4,150.61,0.623
2026-06-04 01:00,PUMP-19,89.8,3.78,7.21,50.6,160.24,0.624
2026-06-04 02:00,PUMP-19,66.78,4.34,6.81,37.4,172.26,0.625
2026-06-04 03:00,PUMP-19,59.67,4.38,7.44,39.2,170.37,0.625
2026-06-04 04:00,PUMP-19,77.71,3.69,6.65,39.7,205.3,0.626
2026-06-04 05:00,PUMP-19,71.94,3.98,6.75,38.1,155.06,0.627
2026-06-04 06:00,PUMP-19,63.57,4.64,6.47,40.5,165.1,0.627
2026-06-04 07:00,PUMP-19,59.62,3.73,7.82,37.9,160.96,0.628
2026-06-04 08:00,PUMP-19,68.25,3.82,7.02,37.9,172.84,0.629
2026-06-04 09:00,PUMP-19,67.63,4.29,7.07,41.1,187.84,0.629
2026-06-04 10:00,PUMP-19,71.37,4.87,7.18,47.4,173.16,0.63
2026-06-04 11:00,PUMP-19,74.91,3.57,6.87,44.1,167.26,0.631
2026-06-04 12:00,PUMP-19,86.58,4.06,7.94,34.8,169.06,0.631
2026-06-04 13:00,PUMP-19,67.51,4.73,7.3,39.6,165.36,0.632
2026-06-04 14:00,PUMP-19,71.99,4.53,7.43,39.7,165.52,0.633
2026-06-04 15:00,PUMP-19,73.2,4.12,7.03,37.7,210.34,0.633
2026-06-04 16:00,PUMP-19,66.2,5.06,7.81,44.7,213.03,0.634
2026-06-04 17:00,PUMP-19,77.5,3.81,6.5,36.6,191.75,0.635
2026-06-04 18:00,PUMP-19,58.03,3.05,7.9,45.1,183.06,0.636
2026-06-04 19:00,PUMP-19,80.96,4.55,6.73,32.7,200.8,0.636
2026-06-04 20:00,PUMP-19,76.39,3.08,6.95,37.7,172.17,0.637
2026-06-04 21:00,PUMP-19,68.98,4.39,6.71,34.2,188.25,0.638
2026-06-04 22:00,PUMP-19,76.72,3.04,7.13,44.4,171.36,0.638
2026-06-04 23:00,PUMP-19,73.86,3.49,5.66,42.6,172.65,0.639
2026-06-05 00:00,PUMP-19,76.15,3.85,6.67,40.8,173.12,0.64
2026-06-05 01:00,PUMP-19,80.28,3.72,5.87,40.7,147.81,0.64
2026-06-05 02:00,PUMP-19,47.91,3.26,6.55,36.0,143.04,0.641
2026-06-05 03:00,PUMP-19,69.86,4.83,7.41,40.0,193.1,0.642
2026-06-05 04:00,PUMP-19,67.79,3.4,7.31,34.6,181.11,0.642
2026-06-05 05:00,PUMP-19,71.72,3.75,6.54,45.7,141.93,0.643
2026-06-05 06:00,PUMP-19,74.5,3.8,6.34,40.2,180.68,0.644
2026-06-05 07:00,PUMP-19,71.35,4.16,7.81,37.0,182.72,0.644
2026-06-05 08:00,PUMP-19,55.41,4.3,5.58,43.2,164.54,0.645
2026-06-05 09:00,PUMP-19,73.44,3.0,6.86,44.1,186.76,0.646
2026-06-05 10:00,PUMP-19,71.7,3.98,7.62,43.7,161.46,0.646
2026-06-05 11:00,PUMP-19,66.36,3.53,6.82,34.2,130.32,0.647
2026-06-05 12:00,PUMP-19,69.76,4.15,6.97,45.4,147.87,0.648
2026-06-05 13:00,PUMP-19,66.95,3.01,7.01,39.5,164.31,0.648
2026-06-05 14:00,PUMP-19,72.18,3.5,6.15,47.9,190.46,0.649
2026-06-05 15:00,PUMP-19,70.03,2.94,6.7,42.9,177.45,0.65
2026-06-05 16:00,PUMP-19,81.28,4.8,6.78,37.7,163.97,0.65
2026-06-05 17:00,PUMP-19,67.83,4.58,6.55,31.6,183.36,0.651
2026-06-05 18:00,PUMP-19,70.78,3.65,5.52,45.9,188.01,0.652
2026-06-05 19:00,PUMP-19,60.97,4.07,6.11,33.2,131.48,0.653
2026-06-05 20:00,PUMP-19,79.02,4.56,6.63,39.7,209.33,0.653
2026-06-05 21:00,PUMP-19,64.54,3.17,6.92,42.7,167.85,0.654
2026-06-05 22:00,PUMP-19,58.21,3.44,7.3,43.6,140.1,0.655
2026-06-05 23:00,PUMP-19,60.11,3.3,6.82,51.0,168.02,0.655
2026-06-06 00:00,PUMP-19,72.18,3.42,8.57,37.0,163.45,0.656
2026-06-06 01:00,PUMP-19,73.05,3.06,7.38,40.0,156.75,0.657
2026-06-06 02:00,PUMP-19,65.96,2.68,6.46,28.6,164.64,0.657
2026-06-06 03:00,PUMP-19,66.89,3.55,6.44,35.8,198.52,0.658
2026-06-06 04:00,PUMP-19,85.04,3.83,7.6,38.5,167.57,0.659
2026-06-06 05:00,PUMP-19,63.73,4.41,7.25,33.5,176.84,0.659
2026-06-01 06:00,HYD-VALVE-07,74.86,3.17,202.86,25.4,12.98,0.132
2026-06-01 07:00,HYD-VALVE-07,101.78,3.92,177.96,37.8,14.93,0.133
2026-06-01 08:00,HYD-VALVE-07,76.99,3.34,203.38,32.0,13.95,0.135
2026-06-01 09:00,HYD-VALVE-07,88.81,4.12,174.33,32.7,20.58,0.136
2026-06-01 10:00,HYD-VALVE-07,100.58,3.87,239.26,41.0,14.1,0.138
2026-06-01 11:00,HYD-VALVE-07,58.18,3.63,174.61,35.7,21.08,0.139
2026-06-01 12:00,HYD-VALVE-07,83.21,3.22,177.12,25.2,7.49,0.14
2026-06-01 13:00,HYD-VALVE-07,98.54,4.13,200.25,34.2,14.38,0.142
2026-06-01 14:00,HYD-VALVE-07,80.23,4.43,211.83,25.1,18.51,0.143
2026-06-01 15:00,HYD-VALVE-07,58.84,3.42,172.24,35.2,9.9,0.145
2026-06-01 16:00,HYD-VALVE-07,64.96,3.06,221.16,34.1,17.04,0.146
2026-06-01 17:00,HYD-VALVE-07,95.37,3.77,215.69,30.2,14.24,0.147
2026-06-01 18:00,HYD-VALVE-07,67.46,3.95,223.11,39.8,14.45,0.149
2026-06-01 19:00,HYD-VALVE-07,90.12,3.55,190.48,37.5,17.24,0.15
2026-06-01 20:00,HYD-VALVE-07,104.58,4.04,178.49,30.1,9.73,0.152
2026-06-01 21:00,HYD-VALVE-07,80.96,3.02,233.06,33.5,16.91,0.153
2026-06-01 22:00,HYD-VALVE-07,81.75,3.82,179.88,34.8,12.96,0.154
2026-06-01 23:00,HYD-VALVE-07,78.91,3.69,217.87,32.7,17.57,0.156
2026-06-02 00:00,HYD-VALVE-07,83.64,4.53,129.5,31.8,19.17,0.157
2026-06-02 01:00,HYD-VALVE-07,52.1,4.44,204.53,24.8,17.2,0.159
2026-06-02 02:00,HYD-VALVE-07,68.3,3.11,235.02,33.1,10.99,0.16
2026-06-02 03:00,HYD-VALVE-07,102.04,4.12,195.26,31.1,13.77,0.161
2026-06-02 04:00,HYD-VALVE-07,97.24,3.07,174.52,41.4,13.47,0.163
2026-06-02 05:00,HYD-VALVE-07,80.92,3.89,193.97,22.9,13.73,0.164
2026-06-02 06:00,HYD-VALVE-07,93.44,4.8,199.93,34.9,19.51,0.166
2026-06-02 07:00,HYD-VALVE-07,86.29,3.76,158.96,32.9,15.29,0.167
2026-06-02 08:00,HYD-VALVE-07,63.07,3.4,240.0,33.7,9.24,0.168
2026-06-02 09:00,HYD-VALVE-07,58.95,3.59,189.73,30.7,15.32,0.17
2026-06-02 10:00,HYD-VALVE-07,82.76,3.69,210.07,28.9,12.14,0.171
2026-06-02 11:00,HYD-VALVE-07,76.02,3.56,224.04,31.4,11.64,0.173
2026-06-02 12:00,HYD-VALVE-07,95.85,3.67,171.67,33.4,9.96,0.174
2026-06-02 13:00,HYD-VALVE-07,67.08,2.85,184.84,45.3,18.16,0.175
2026-06-02 14:00,HYD-VALVE-07,94.6,4.17,199.28,37.0,14.84,0.177
2026-06-02 15:00,HYD-VALVE-07,67.77,2.94,221.87,28.9,15.2,0.178
2026-06-02 16:00,HYD-VALVE-07,86.53,3.98,210.22,29.0,16.43,0.18
2026-06-02 17:00,HYD-VALVE-07,77.87,3.04,158.7,37.3,8.81,0.181
2026-06-02 18:00,HYD-VALVE-07,60.72,4.52,175.87,32.9,14.71,0.182
2026-06-02 19:00,HYD-VALVE-07,80.07,3.01,186.6,39.0,13.44,0.184
2026-06-02 20:00,HYD-VALVE-07,79.01,2.38,189.51,39.3,11.8,0.185
2026-06-02 21:00,HYD-VALVE-07,68.88,3.76,214.99,36.7,12.39,0.187
2026-06-02 22:00,HYD-VALVE-07,87.34,4.44,227.36,27.2,25.05,0.188
2026-06-02 23:00,HYD-VALVE-07,64.76,2.89,208.5,34.5,15.74,0.189
2026-06-03 00:00,HYD-VALVE-07,93.36,4.05,182.45,35.4,18.09,0.191
2026-06-03 01:00,HYD-VALVE-07,90.5,4.15,219.54,38.5,12.57,0.192
2026-06-03 02:00,HYD-VALVE-07,64.76,3.77,191.93,41.2,11.27,0.194
2026-06-03 03:00,HYD-VALVE-07,74.88,3.31,222.68,38.8,14.5,0.195
2026-06-03 04:00,HYD-VALVE-07,82.13,4.41,163.55,38.7,18.31,0.196
2026-06-03 05:00,HYD-VALVE-07,92.07,3.97,184.92,32.3,16.79,0.198
2026-06-03 06:00,HYD-VALVE-07,72.53,3.42,169.09,29.0,15.65,0.199
2026-06-03 07:00,HYD-VALVE-07,74.27,3.12,197.53,36.5,13.46,0.201
2026-06-03 08:00,HYD-VALVE-07,80.69,3.57,196.12,34.9,11.2,0.202
2026-06-03 09:00,HYD-VALVE-07,73.38,2.53,176.36,29.1,12.96,0.203
2026-06-03 10:00,HYD-VALVE-07,90.93,3.51,204.71,30.3,15.42,0.205
2026-06-03 11:00,HYD-VALVE-07,96.97,3.47,183.68,29.2,15.32,0.206
2026-06-03 12:00,HYD-VALVE-07,68.56,3.9,179.62,26.7,16.1,0.208
2026-06-03 13:00,HYD-VALVE-07,64.74,3.83,223.65,32.0,15.12,0.209
2026-06-03 14:00,HYD-VALVE-07,93.56,3.26,235.65,33.4,11.01,0.21
2026-06-03 15:00,HYD-VALVE-07,79.62,3.62,225.62,39.4,15.69,0.212
2026-06-03 16:00,HYD-VALVE-07,85.57,3.6,218.23,32.4,10.5,0.213
2026-06-03 17:00,HYD-VALVE-07,80.73,4.94,218.51,31.5,19.33,0.215
2026-06-03 18:00,HYD-VALVE-07,58.5,3.36,209.68,31.6,12.23,0.216
2026-06-03 19:00,HYD-VALVE-07,76.61,3.2,184.36,29.6,8.79,0.217
2026-06-03 20:00,HYD-VALVE-07,68.06,3.43,222.6,31.7,10.03,0.219
2026-06-03 21:00,HYD-VALVE-07,95.5,2.87,203.07,30.3,11.78,0.22
2026-06-03 22:00,HYD-VALVE-07,82.44,3.73,228.14,38.3,14.88,0.222
2026-06-03 23:00,HYD-VALVE-07,84.94,2.93,226.79,37.7,16.07,0.223
2026-06-04 00:00,HYD-VALVE-07,84.62,2.69,176.78,35.7,14.84,0.224
2026-06-04 01:00,HYD-VALVE-07,84.33,3.53,196.98,41.3,15.56,0.226
2026-06-04 02:00,HYD-VALVE-07,86.11,4.1,227.75,36.6,16.89,0.227
2026-06-04 03:00,HYD-VALVE-07,80.96,4.04,249.31,29.8,11.65,0.229
2026-06-04 04:00,HYD-VALVE-07,94.92,3.56,191.66,31.5,17.63,0.23
2026-06-04 05:00,HYD-VALVE-07,84.01,4.53,198.82,39.5,20.16,0.231
2026-06-04 06:00,HYD-VALVE-07,62.82,2.9,206.47,32.1,12.81,0.233
2026-06-04 07:00,HYD-VALVE-07,70.99,3.38,181.52,28.6,15.66,0.234
2026-06-04 08:00,HYD-VALVE-07,79.27,3.97,211.69,37.1,16.95,0.236
2026-06-04 09:00,HYD-VALVE-07,68.24,3.18,206.42,39.7,16.57,0.237
2026-06-04 10:00,HYD-VALVE-07,75.64,3.35,205.85,29.2,17.27,0.238
2026-06-04 11:00,HYD-VALVE-07,86.0,3.93,221.51,40.0,7.65,0.24
2026-06-04 12:00,HYD-VALVE-07,80.18,2.68,180.38,34.3,18.44,0.241
2026-06-04 13:00,HYD-VALVE-07,81.26,3.56,238.11,36.2,10.93,0.243
2026-06-04 14:00,HYD-VALVE-07,63.05,2.97,202.77,27.3,15.81,0.244
2026-06-04 15:00,HYD-VALVE-07,80.95,3.05,202.57,37.6,12.05,0.245
2026-06-04 16:00,HYD-VALVE-07,85.37,3.05,212.7,42.3,15.39,0.247
2026-06-04 17:00,HYD-VALVE-07,64.24,3.47,202.0,30.7,9.84,0.248
2026-06-04 18:00,HYD-VALVE-07,73.58,3.88,217.44,41.0,14.09,0.25
2026-06-04 19:00,HYD-VALVE-07,98.17,2.97,209.47,33.8,19.46,0.251
2026-06-04 20:00,HYD-VALVE-07,77.85,2.87,205.26,29.4,11.19,0.252
2026-06-04 21:00,HYD-VALVE-07,87.18,3.4,218.08,30.6,18.77,0.254
2026-06-04 22:00,HYD-VALVE-07,75.6,2.38,181.36,28.0,9.13,0.255
2026-06-04 23:00,HYD-VALVE-07,82.74,3.6,212.43,31.3,16.08,0.257
2026-06-05 00:00,HYD-VALVE-07,62.02,3.15,196.72,32.1,14.58,0.258
2026-06-05 01:00,HYD-VALVE-07,77.09,3.65,206.34,39.8,12.55,0.259
2026-06-05 02:00,HYD-VALVE-07,84.09,3.54,205.03,35.7,6.72,0.261
2026-06-05 03:00,HYD-VALVE-07,97.25,2.92,183.31,33.4,9.66,0.262
2026-06-05 04:00,HYD-VALVE-07,95.41,3.07,185.63,30.9,15.73,0.264
2026-06-05 05:00,HYD-VALVE-07,91.71,3.53,183.73,41.6,15.19,0.265
2026-06-05 06:00,HYD-VALVE-07,69.63,3.35,202.54,36.2,14.21,0.266
2026-06-05 07:00,HYD-VALVE-07,77.36,4.35,258.67,35.9,11.02,0.268
2026-06-05 08:00,HYD-VALVE-07,66.17,3.8,166.0,34.1,15.56,0.269
2026-06-05 09:00,HYD-VALVE-07,78.92,3.17,237.83,39.0,12.56,0.271
2026-06-05 10:00,HYD-VALVE-07,85.12,3.28,188.95,33.0,18.27,0.272
2026-06-05 11:00,HYD-VALVE-07,71.17,3.33,220.75,36.5,15.01,0.273
2026-06-05 12:00,HYD-VALVE-07,70.04,4.57,216.52,23.2,18.68,0.275
2026-06-05 13:00,HYD-VALVE-07,63.59,2.65,185.11,41.3,13.23,0.276
2026-06-05 14:00,HYD-VALVE-07,79.03,2.5,221.73,33.7,9.73,0.278
2026-06-05 15:00,HYD-VALVE-07,80.17,3.61,201.22,41.5,16.17,0.279
2026-06-05 16:00,HYD-VALVE-07,92.28,3.33,201.69,39.3,18.14,0.28
2026-06-05 17:00,HYD-VALVE-07,73.31,4.32,201.77,35.0,15.67,0.282
2026-06-05 18:00,HYD-VALVE-07,67.89,2.5,241.71,40.3,10.98,0.283
2026-06-05 19:00,HYD-VALVE-07,78.08,3.67,189.27,42.2,12.45,0.285
2026-06-05 20:00,HYD-VALVE-07,86.84,3.02,209.71,42.7,15.77,0.286
2026-06-05 21:00,HYD-VALVE-07,71.58,3.45,214.14,32.9,12.79,0.287
2026-06-05 22:00,HYD-VALVE-07,94.65,4.05,185.58,28.4,9.74,0.289
2026-06-05 23:00,HYD-VALVE-07,65.09,3.19,197.61,28.1,14.66,0.29
2026-06-06 00:00,HYD-VALVE-07,46.73,3.4,232.09,28.9,4.29,0.292
2026-06-06 01:00,HYD-VALVE-07,78.16,3.69,190.72,36.1,18.53,0.293
2026-06-06 02:00,HYD-VALVE-07,93.7,3.63,173.75,35.8,10.7,0.294
2026-06-06 03:00,HYD-VALVE-07,76.22,3.2,187.34,42.7,13.34,0.296
2026-06-06 04:00,HYD-VALVE-07,61.21,3.51,213.0,35.3,11.47,0.297
2026-06-06 05:00,HYD-VALVE-07,71.89,3.01,188.63,31.5,13.35,0.299
2026-06-01 06:00,ROLL-MILL-04,84.6,8.16,212.48,42.4,1756.59,0.281
2026-06-01 07:00,ROLL-MILL-04,123.9,5.94,268.99,37.4,1784.72,0.282
2026-06-01 08:00,ROLL-MILL-04,115.38,9.13,234.17,40.3,1698.85,0.283
2026-06-01 09:00,ROLL-MILL-04,113.11,6.58,242.96,45.7,1950.42,0.284
2026-06-01 10:00,ROLL-MILL-04,117.73,9.81,245.97,43.3,1942.47,0.285
2026-06-01 11:00,ROLL-MILL-04,102.3,5.62,228.09,38.9,1609.79,0.287
2026-06-01 12:00,ROLL-MILL-04,86.59,7.11,200.84,42.6,1912.5,0.288
2026-06-01 13:00,ROLL-MILL-04,112.2,5.87,237.71,33.7,1741.27,0.289
2026-06-01 14:00,ROLL-MILL-04,91.66,9.12,250.38,36.4,1767.73,0.29
2026-06-01 15:00,ROLL-MILL-04,103.74,10.13,183.59,40.1,1855.61,0.291
2026-06-01 16:00,ROLL-MILL-04,97.83,7.08,236.83,33.4,1642.37,0.292
2026-06-01 17:00,ROLL-MILL-04,88.81,7.52,178.71,35.0,1772.79,0.294
2026-06-01 18:00,ROLL-MILL-04,97.59,7.19,255.21,45.9,1617.66,0.295
2026-06-01 19:00,ROLL-MILL-04,119.14,5.36,210.56,40.7,1735.98,0.296
2026-06-01 20:00,ROLL-MILL-04,104.3,8.92,226.96,41.8,1646.53,0.297
2026-06-01 21:00,ROLL-MILL-04,94.09,5.18,249.37,33.7,1824.43,0.298
2026-06-01 22:00,ROLL-MILL-04,116.33,7.43,234.3,39.0,1679.57,0.299
2026-06-01 23:00,ROLL-MILL-04,82.72,9.69,217.56,40.6,1738.22,0.301
2026-06-02 00:00,ROLL-MILL-04,106.45,8.02,255.23,33.6,1821.08,0.302
2026-06-02 01:00,ROLL-MILL-04,104.72,7.77,221.39,37.8,1771.53,0.303
2026-06-02 02:00,ROLL-MILL-04,86.53,5.37,224.93,41.5,1666.8,0.304
2026-06-02 03:00,ROLL-MILL-04,120.98,9.46,267.54,45.3,1733.15,0.305
2026-06-02 04:00,ROLL-MILL-04,110.03,6.77,163.63,40.0,1609.96,0.306
2026-06-02 05:00,ROLL-MILL-04,99.58,4.33,254.6,37.0,1631.05,0.307
2026-06-02 06:00,ROLL-MILL-04,86.64,6.58,210.29,33.1,1533.32,0.309
2026-06-02 07:00,ROLL-MILL-04,99.39,7.22,253.53,29.2,1647.45,0.31
2026-06-02 08:00,ROLL-MILL-04,90.14,8.13,230.38,42.2,1917.11,0.311
2026-06-02 09:00,ROLL-MILL-04,102.16,8.38,212.69,37.4,1702.29,0.312
2026-06-02 10:00,ROLL-MILL-04,130.97,6.12,228.24,38.1,1609.87,0.313
2026-06-02 11:00,ROLL-MILL-04,106.82,7.67,234.62,34.4,1785.19,0.314
2026-06-02 12:00,ROLL-MILL-04,89.48,7.15,252.97,45.0,1609.64,0.316
2026-06-02 13:00,ROLL-MILL-04,110.37,7.53,257.88,38.6,1897.63,0.317
2026-06-02 14:00,ROLL-MILL-04,122.56,6.33,223.24,34.2,1687.74,0.318
2026-06-02 15:00,ROLL-MILL-04,77.46,5.38,257.16,39.7,1785.49,0.319
2026-06-02 16:00,ROLL-MILL-04,89.7,6.21,226.54,44.9,1705.28,0.32
2026-06-02 17:00,ROLL-MILL-04,104.28,9.2,240.94,38.9,1746.21,0.321
2026-06-02 18:00,ROLL-MILL-04,99.22,9.73,228.71,34.4,1775.61,0.323
2026-06-02 19:00,ROLL-MILL-04,114.43,6.98,249.51,43.4,1301.86,0.324
2026-06-02 20:00,ROLL-MILL-04,78.58,8.14,207.88,46.4,1732.73,0.325
2026-06-02 21:00,ROLL-MILL-04,100.3,7.68,221.69,34.8,1708.59,0.326
2026-06-02 22:00,ROLL-MILL-04,115.04,5.52,237.23,35.8,1703.97,0.327
2026-06-02 23:00,ROLL-MILL-04,91.52,7.78,204.27,37.9,1663.01,0.328
2026-06-03 00:00,ROLL-MILL-04,79.28,8.14,160.66,36.1,1518.75,0.33
2026-06-03 01:00,ROLL-MILL-04,104.93,7.12,251.54,37.0,1667.74,0.331
2026-06-03 02:00,ROLL-MILL-04,116.41,6.95,230.3,45.1,1769.5,0.332
2026-06-03 03:00,ROLL-MILL-04,127.86,8.17,217.77,43.4,1799.42,0.333
2026-06-03 04:00,ROLL-MILL-04,97.73,8.28,228.91,40.5,1695.17,0.334
2026-06-03 05:00,ROLL-MILL-04,99.6,9.8,242.33,31.3,1715.23,0.335
2026-06-03 06:00,ROLL-MILL-04,97.31,7.96,236.89,39.8,1492.75,0.336
2026-06-03 07:00,ROLL-MILL-04,80.4,9.4,230.2,44.7,1751.5,0.338
2026-06-03 08:00,ROLL-MILL-04,94.12,5.29,243.58,40.6,1893.32,0.339
2026-06-03 09:00,ROLL-MILL-04,98.48,7.63,185.77,35.0,1717.84,0.34
2026-06-03 10:00,ROLL-MILL-04,96.47,6.36,266.03,46.0,1564.81,0.341
2026-06-03 11:00,ROLL-MILL-04,102.4,6.95,267.64,39.2,1757.73,0.342
2026-06-03 12:00,ROLL-MILL-04,88.65,9.27,223.25,47.3,1814.68,0.343
2026-06-03 13:00,ROLL-MILL-04,92.38,8.2,236.69,36.9,1774.48,0.345
2026-06-03 14:00,ROLL-MILL-04,100.63,7.53,214.94,34.3,1696.03,0.346
2026-06-03 15:00,ROLL-MILL-04,103.29,8.91,196.98,38.6,1871.18,0.347
2026-06-03 16:00,ROLL-MILL-04,91.92,6.11,207.58,42.0,1539.91,0.348
2026-06-03 17:00,ROLL-MILL-04,101.1,6.6,216.25,36.5,1642.62,0.349
2026-06-03 18:00,ROLL-MILL-04,95.95,7.4,237.12,35.7,1739.82,0.35
2026-06-03 19:00,ROLL-MILL-04,94.44,6.87,231.46,29.4,1590.33,0.352
2026-06-03 20:00,ROLL-MILL-04,91.92,6.11,224.67,34.3,1579.57,0.353
2026-06-03 21:00,ROLL-MILL-04,114.06,10.2,254.89,39.5,1813.73,0.354
2026-06-03 22:00,ROLL-MILL-04,104.77,7.11,233.07,36.3,1429.92,0.355
2026-06-03 23:00,ROLL-MILL-04,89.53,6.35,242.2,35.6,1476.29,0.356
2026-06-04 00:00,ROLL-MILL-04,100.18,7.82,249.2,39.8,1957.84,0.357
2026-06-04 01:00,ROLL-MILL-04,89.13,9.16,252.88,34.8,1667.82,0.359
2026-06-04 02:00,ROLL-MILL-04,90.68,7.26,219.27,35.8,1681.51,0.36
2026-06-04 03:00,ROLL-MILL-04,86.85,8.9,251.72,34.5,1780.68,0.361
2026-06-04 04:00,ROLL-MILL-04,86.62,5.08,237.83,40.7,1596.5,0.362
2026-06-04 05:00,ROLL-MILL-04,107.24,9.98,304.02,33.6,1718.28,0.363
2026-06-04 06:00,ROLL-MILL-04,84.24,11.11,219.33,42.3,1691.25,0.364
2026-06-04 07:00,ROLL-MILL-04,86.45,7.13,196.8,34.8,1649.34,0.365
2026-06-04 08:00,ROLL-MILL-04,103.17,4.42,228.34,50.8,1570.78,0.367
2026-06-04 09:00,ROLL-MILL-04,104.45,6.83,160.82,33.0,1601.08,0.368
2026-06-04 10:00,ROLL-MILL-04,111.2,7.33,224.49,41.4,1693.5,0.369
2026-06-04 11:00,ROLL-MILL-04,97.96,8.25,196.19,37.0,1821.33,0.37
2026-06-04 12:00,ROLL-MILL-04,72.18,6.34,233.62,39.1,1639.57,0.371
2026-06-04 13:00,ROLL-MILL-04,105.63,6.21,253.68,39.0,1884.29,0.372
2026-06-04 14:00,ROLL-MILL-04,111.0,8.07,264.28,34.0,1643.69,0.374
2026-06-04 15:00,ROLL-MILL-04,77.19,8.48,270.02,35.6,1538.18,0.375
2026-06-04 16:00,ROLL-MILL-04,114.52,6.39,217.37,45.7,1635.45,0.376
2026-06-04 17:00,ROLL-MILL-04,97.44,9.43,244.01,32.7,1846.82,0.377
2026-06-04 18:00,ROLL-MILL-04,77.23,8.64,241.51,35.4,1586.96,0.378
2026-06-04 19:00,ROLL-MILL-04,85.36,9.57,232.57,34.8,1740.07,0.379
2026-06-04 20:00,ROLL-MILL-04,115.35,7.74,246.44,42.8,1681.21,0.381
2026-06-04 21:00,ROLL-MILL-04,103.8,7.17,205.39,31.7,1725.17,0.382
2026-06-04 22:00,ROLL-MILL-04,90.5,7.28,223.43,42.9,1705.4,0.383
2026-06-04 23:00,ROLL-MILL-04,103.58,6.93,226.06,36.3,1701.52,0.384
2026-06-05 00:00,ROLL-MILL-04,77.31,7.27,238.27,40.0,1551.07,0.385
2026-06-05 01:00,ROLL-MILL-04,94.1,6.8,216.26,31.9,1549.73,0.386
2026-06-05 02:00,ROLL-MILL-04,99.62,7.78,232.87,33.6,1715.48,0.388
2026-06-05 03:00,ROLL-MILL-04,96.89,6.64,206.89,35.5,1752.47,0.389
2026-06-05 04:00,ROLL-MILL-04,97.05,7.12,205.04,52.0,1415.9,0.39
2026-06-05 05:00,ROLL-MILL-04,73.27,6.59,234.0,46.9,1728.63,0.391
2026-06-05 06:00,ROLL-MILL-04,103.2,8.45,231.44,28.2,1699.02,0.392
2026-06-05 07:00,ROLL-MILL-04,102.09,10.05,211.74,44.3,1516.95,0.393
2026-06-05 08:00,ROLL-MILL-04,118.94,7.42,249.23,41.5,1745.68,0.394
2026-06-05 09:00,ROLL-MILL-04,100.47,6.4,225.19,34.2,1656.42,0.396
2026-06-05 10:00,ROLL-MILL-04,78.54,7.46,252.5,44.0,1816.1,0.397
2026-06-05 11:00,ROLL-MILL-04,101.09,7.04,222.83,40.0,1748.66,0.398
2026-06-05 12:00,ROLL-MILL-04,103.42,5.51,262.02,40.4,1778.84,0.399
2026-06-05 13:00,ROLL-MILL-04,99.71,6.89,275.38,32.7,1478.36,0.4
2026-06-05 14:00,ROLL-MILL-04,124.53,7.52,218.58,35.1,1442.5,0.401
2026-06-05 15:00,ROLL-MILL-04,122.83,8.11,241.04,42.1,1564.28,0.403
2026-06-05 16:00,ROLL-MILL-04,104.78,8.59,175.99,41.0,1749.61,0.404
2026-06-05 17:00,ROLL-MILL-04,100.18,6.07,224.78,35.7,1706.23,0.405
2026-06-05 18:00,ROLL-MILL-04,92.06,8.17,216.32,35.4,1795.67,0.406
2026-06-05 19:00,ROLL-MILL-04,96.76,7.86,197.67,45.6,1502.97,0.407
2026-06-05 20:00,ROLL-MILL-04,100.0,6.9,210.42,36.6,1802.06,0.408
